tau,x,y,u,v,theta1
1.490000000000001046e-01,5.448993374814411483e-01,-8.187276492383456228e-01,-5.232784244968819998e+00,-3.663682750763717522e+00,1.555935951618520356e-03
1.500000000000001055e-01,5.396552841527167965e-01,-8.223743200183970536e-01,-5.255284420822363245e+00,-3.629636205432174023e+00,1.566378473873336619e-03
1.510000000000001064e-01,5.343888447514841822e-01,-8.259868767095401854e-01,-5.277556262486197802e+00,-3.595454841530751011e+00,1.576820996109883858e-03
1.520000000000001072e-01,5.291002479923683222e-01,-8.295651852995530318e-01,-5.299599011153649286e+00,-3.561140272345137969e+00,1.587263518328040210e-03
1.530000000000001081e-01,5.237897233426080934e-01,-8.331091133912507107e-01,-5.321411920404272244e+00,-3.526694114646073963e+00,1.597706040527684026e-03
1.540000000000001090e-01,5.184575010096686976e-01,-8.366185302059175877e-01,-5.342994256206070602e+00,-3.492117988583247179e+00,1.608148562708693226e-03
1.550000000000001099e-01,5.131038119288526822e-01,-8.400933065866329486e-01,-5.364345296916695816e+00,-3.457413517579499551e+00,1.618591084870946379e-03
1.560000000000001108e-01,5.077288877509099629e-01,-8.435333150014914239e-01,-5.385464333283631611e+00,-3.422582328225344916e+00,1.629033607014321403e-03
1.570000000000001117e-01,5.023329608296484006e-01,-8.469384295467183854e-01,-5.406350668443378638e+00,-3.387626050173816683e+00,1.639476129138696652e-03
1.580000000000001126e-01,4.969162642095453775e-01,-8.503085259496797610e-01,-5.427003617919633705e+00,-3.352546316035649898e+00,1.649918651243950261e-03
1.590000000000001135e-01,4.914790316133622605e-01,-8.536434815717873770e-01,-5.447422509620487574e+00,-3.317344761274810150e+00,1.660361173329960366e-03
1.600000000000001144e-01,4.860214974297616397e-01,-8.569431754113003841e-01,-5.467606683834635106e+00,-3.282023024104381292e+00,1.670803695396605318e-03
1.610000000000001152e-01,4.805438967009290629e-01,-8.602074881060222111e-01,-5.487555493226611958e+00,-3.246582745382817770e+00,1.681246217443763255e-03
1.620000000000001161e-01,4.750464651101999336e-01,-8.634363019358944902e-01,-5.507268302831067608e+00,-3.211025568510575745e+00,1.691688739471312528e-03
1.630000000000001170e-01,4.695294389696926807e-01,-8.666295008254872867e-01,-5.526744490046079150e+00,-3.175353139327129703e+00,1.702131261479131056e-03
1.640000000000001179e-01,4.639930552079491455e-01,-8.697869703463868563e-01,-5.545983444625512959e+00,-3.139567106008384734e+00,1.712573783467097191e-03
1.650000000000001188e-01,4.584375513575829619e-01,-8.729085977194811496e-01,-5.564984568670449327e+00,-3.103669118964493823e+00,1.723016305435089287e-03
1.660000000000001197e-01,4.528631655429368741e-01,-8.759942718171428444e-01,-5.583747276619669186e+00,-3.067660830738092148e+00,1.733458827382985262e-03
1.670000000000001206e-01,4.472701364677504343e-01,-8.790438831653112350e-01,-5.602270995239218898e+00,-3.031543895902950148e+00,1.743901349310663469e-03
1.680000000000001215e-01,4.416587034028381376e-01,-8.820573239454728709e-01,-5.620555163611060223e+00,-2.995319970963064460e+00,1.754343871218002259e-03
1.690000000000001223e-01,4.360291061737796570e-01,-8.850344879965416078e-01,-5.638599233120807241e+00,-2.958990714252185850e+00,1.764786393104879553e-03
1.700000000000001232e-01,4.303815851486226252e-01,-8.879752708166381847e-01,-5.656402667444571541e+00,-2.922557785833798327e+00,1.775228914971173702e-03
1.710000000000001241e-01,4.247163812255992377e-01,-8.908795695647703239e-01,-5.673964942534910350e+00,-2.886022847401557900e+00,1.785671436816763059e-03
1.720000000000001250e-01,4.190337358208569563e-01,-8.937472830624129116e-01,-5.691285546605899803e+00,-2.849387562180194955e+00,1.796113958641525543e-03
1.730000000000001259e-01,4.133338908562050884e-01,-8.965783117949902570e-01,-5.708363980117330705e+00,-2.812653594826894032e+00,1.806556480445339506e-03
1.740000000000001268e-01,4.076170887468771320e-01,-8.993725579132589854e-01,-5.725199755758044518e+00,-2.775822611333154111e+00,1.816999002228083301e-03
1.750000000000001277e-01,4.018835723893104395e-01,-9.021299252345937880e-01,-5.741792398428413158e+00,-2.738896278927140493e+00,1.827441523989634846e-03
1.760000000000001286e-01,3.961335851489439230e-01,-9.048503192441752496e-01,-5.758141445221974131e+00,-2.701876265976535407e+00,1.837884045729872495e-03
1.770000000000001295e-01,3.903673708480343008e-01,-9.075336470960811974e-01,-5.774246445406231665e+00,-2.664764241891891761e+00,1.848326567448674599e-03
1.780000000000001303e-01,3.845851737534921599e-01,-9.101798176142813501e-01,-5.790106960402626513e+00,-2.627561877030502924e+00,1.858769089145919078e-03
1.790000000000001312e-01,3.787872385647382267e-01,-9.127887412935362654e-01,-5.805722563765694844e+00,-2.590270842600789436e+00,1.869211610821484284e-03
1.800000000000001321e-01,3.729738104015812850e-01,-9.153603303002006975e-01,-5.821092841161411791e+00,-2.552892810567216397e+00,1.879654132475248353e-03
1.810000000000001330e-01,3.671451347921175778e-01,-9.178944984729325851e-01,-5.836217390344742739e+00,-2.515429453555742434e+00,1.890096654107089637e-03
1.820000000000001339e-01,3.613014576606536354e-01,-9.203911613233073385e-01,-5.851095821136402364e+00,-2.477882444759809566e+00,1.900539175716886272e-03
1.830000000000001348e-01,3.554430253156524167e-01,-9.228502360363386448e-01,-5.865727755398832954e+00,-2.440253457846882856e+00,1.910981697304516393e-03
1.840000000000001357e-01,3.495700844377037653e-01,-9.252716414709059034e-01,-5.880112827011415355e+00,-2.402544166865541175e+00,1.921424218869858353e-03
