tau,x,y,u,v,theta1
1.500000000000000638e-02,9.757831639290266423e-01,-9.596258700898832594e-02,-6.150661945794233532e-01,-6.377395309817147862e+00,9.257774645404967236e-06
1.600000000000000727e-02,9.751476683776338916e-01,-1.023379282726247785e-01,-6.559202128181320646e-01,-6.373242742605622624e+00,9.874959621763219314e-06
1.700000000000000816e-02,9.744713331956391666e-01,-1.087089835786509973e-01,-6.967451544238674188e-01,-6.368823429760612775e+00,1.049214459812106990e-05
1.800000000000000905e-02,9.737541883634677209e-01,-1.150754862891083807e-01,-7.375392121054524797e-01,-6.364137588813969515e+00,1.110932957447849189e-05
1.900000000000000994e-02,9.729962656679379540e-01,-1.214371699901135998e-01,-7.783005803855927995e-01,-6.359185450381507287e+00,1.172651455083546156e-05
2.000000000000001082e-02,9.721975987003946829e-01,-1.277937685049338468e-01,-8.190274557063992322e-01,-6.353967258145449826e+00,1.234369952719195350e-05
2.100000000000001171e-02,9.713582228547368302e-01,-1.341450159070440296e-01,-8.597180365347104614e-01,-6.348483268835890314e+00,1.296088450354794231e-05
2.200000000000001260e-02,9.704781753253404197e-01,-1.404906465331650367e-01,-9.003705234672039204e-01,-6.342733752211268339e+00,1.357806947990340426e-05
2.300000000000001349e-02,9.695574951048760992e-01,-1.468303949962818378e-01,-9.409831193352843348e-01,-6.336718991037863624e+00,1.419525445625831225e-05
2.400000000000001438e-02,9.685962229820223035e-01,-1.531639961986407117e-01,-9.815540293097388957e-01,-6.330439281068313662e+00,1.481243943261264257e-05
2.500000000000001527e-02,9.675944015390732789e-01,-1.594911853447243955e-01,-1.022081461005148517e+00,-6.323894931019155230e+00,1.542962440896636979e-05
2.600000000000001615e-02,9.665520751494435236e-01,-1.658116979542044456e-01,-1.062563624584043964e+00,-6.317086262547391584e+00,1.604680938531946683e-05
2.700000000000001704e-02,9.654692899750676460e-01,-1.721252698748694798e-01,-1.102998732860797970e+00,-6.310013610226094194e+00,1.666399436167190996e-05
2.800000000000001793e-02,9.643460939636967488e-01,-1.784316372955287167e-01,-1.143385001405239354e+00,-6.302677321519037257e+00,1.728117933802367546e-05
2.900000000000001882e-02,9.631825368460914527e-01,-1.847305367588895630e-01,-1.183720648645982143e+00,-6.295077756754372977e+00,1.789836431437473623e-05
3.000000000000001971e-02,9.619786701331113354e-01,-1.910217051744084460e-01,-1.224003895973456713e+00,-6.287215289097344950e+00,1.851554929072506855e-05
3.100000000000002059e-02,9.607345471127017866e-01,-1.973048798311138607e-01,-1.264232967842634059e+00,-6.279090304522052080e+00,1.913273426707464531e-05
3.200000000000002148e-02,9.594502228467782778e-01,-2.035797984104006919e-01,-1.304406091875431661e+00,-6.270703201782259484e+00,1.974991924342344281e-05
3.300000000000002237e-02,9.581257541680084922e-01,-2.098461989987949194e-01,-1.344521498962790940e+00,-6.262054392381264378e+00,2.036710421977143732e-05
3.400000000000002326e-02,9.567611996764920912e-01,-2.161038201006876824e-01,-1.384577423366416760e+00,-6.253144300540824041e+00,2.098428919611860174e-05
3.500000000000002415e-02,9.553566197363394519e-01,-2.223524006510377571e-01,-1.424572102820167441e+00,-6.243973363169140534e+00,2.160147417246490896e-05
3.600000000000002504e-02,9.539120764721488177e-01,-2.285916800280417271e-01,-1.464503778631086162e+00,-6.234542029827919052e+00,2.221865914881033865e-05
3.700000000000002592e-02,9.524276337653829749e-01,-2.348213980657705147e-01,-1.504370695780063771e+00,-6.224850762698494577e+00,2.283584412515486032e-05
3.800000000000002681e-02,9.509033572506450094e-01,-2.410412950667717435e-01,-1.544171103022122127e+00,-6.214900036547037487e+00,2.345302910149845365e-05
3.900000000000002770e-02,9.493393143118543653e-01,-2.472511118146367981e-01,-1.583903252986308186e+00,-6.204690338688841678e+00,2.407021407784109152e-05
4.000000000000002859e-02,9.477355740783227622e-01,-2.534505895865316605e-01,-1.623565402275190195e+00,-6.194222168951698748e+00,2.468739905418274684e-05
4.100000000000002948e-02,9.460922074207315235e-01,-2.596394701656907777e-01,-1.663155811563944431e+00,-6.183496039638366248e+00,2.530458403052339927e-05
4.200000000000003036e-02,9.444092869470092078e-01,-2.658174958538728760e-01,-1.702672745699024270e+00,-6.172512475488129091e+00,2.592176900686301831e-05
4.300000000000003125e-02,9.426868869981114285e-01,-2.719844094837778337e-01,-1.742114473796401164e+00,-6.161272013637471900e+00,2.653895398320158365e-05
4.400000000000003214e-02,9.409250836437021981e-01,-2.781399544314239192e-01,-1.781479269339367510e+00,-6.149775203579850746e+00,2.715613895953906479e-05
4.500000000000003303e-02,9.391239546777381264e-01,-2.842838746284842566e-01,-1.820765410275893448e+00,-6.138022607124588248e+00,2.777332393587544140e-05
4.600000000000003392e-02,9.372835796139549203e-01,-2.904159145745817683e-01,-1.859971179115527340e+00,-6.126014798354881385e+00,2.839050891221068636e-05
4.700000000000003481e-02,9.354040396812578484e-01,-2.965358193495417072e-01,-1.899094863025829305e+00,-6.113752363584940674e+00,2.900769388854477598e-05
4.800000000000003569e-02,9.334854178190157281e-01,-3.026433346256007795e-01,-1.938134753928331566e+00,-6.101235901316258037e+00,2.962487886487768314e-05
4.900000000000003658e-02,9.315277986722588777e-01,-3.087382066795723023e-01,-1.977089148594013635e+00,-6.088466022193014027e+00,3.024206384120938074e-05
5.000000000000003747e-02,9.295312685867824776e-01,-3.148201824049662867e-01,-2.015956348738285442e+00,-6.075443348956629741e+00,3.085924881753984505e-05
5.100000000000003836e-02,9.274959156041545638e-01,-3.208890093240635011e-01,-2.054734661115467542e+00,-6.062168516399469631e+00,3.147643379386905237e-05
5.200000000000003925e-02,9.254218294566302072e-01,-3.269444355999428509e-01,-2.093422397612760832e+00,-6.048642171317701433e+00,3.209361877019697897e-05
5.300000000000004013e-02,9.233091015619719899e-01,-3.329862100484615173e-01,-2.132017875343697355e+00,-6.034864972463317656e+00,3.271080374652359776e-05
5.400000000000004102e-02,9.211578250181770011e-01,-3.390140821501861357e-01,-2.170519416741061303e+00,-6.020837590495331959e+00,3.332798872284888162e-05
5.500000000000004191e-02,9.189680945981114624e-01,-3.450278020622752906e-01,-2.208925349649276004e+00,-6.006560707930148624e+00,3.394517369917281023e-05
5.600000000000004280e-02,9.167400067440528710e-01,-3.510271206303117175e-01,-2.247234007416242463e+00,-5.992035019091118464e+00,3.456235867549535648e-05
5.700000000000004369e-02,9.144736595621413278e-01,-3.570117894000836012e-01,-2.285443728984625444e+00,-5.977261230057285601e+00,3.517954365181649327e-05
