tau,x,y,u,v,theta1
1.070000000000000812e-01,7.808636512012833153e-01,-6.233237053592770582e-01,-3.919831614813538145e+00,-4.917449021315507984e+00,2.103551113436758846e-04
1.080000000000000820e-01,7.769283920928331533e-01,-6.282287863142254070e-01,-3.950660575659714180e+00,-4.892680584993191140e+00,2.123210469611078427e-04
1.090000000000000829e-01,7.729623823060266519e-01,-6.331090020867358170e-01,-3.981332768836140179e+00,-4.867718821728574063e+00,2.142869825784671862e-04
1.100000000000000838e-01,7.689657792155512039e-01,-6.379641598470090491e-01,-4.011846981364004527e+00,-4.842564727080784337e+00,2.162529181957532107e-04
1.110000000000000847e-01,7.649387414058951284e-01,-6.427940677646174494e-01,-4.042202006628820676e+00,-4.817219304227206678e+00,2.182188538129652654e-04
1.120000000000000856e-01,7.608814286649587810e-01,-6.475985350161027609e-01,-4.072396644428365242e+00,-4.791683563922269684e+00,2.201847894301026999e-04
1.130000000000000865e-01,7.567940019776190352e-01,-6.523773717925324123e-01,-4.102429701020348318e+00,-4.765958524455928824e+00,2.221507250471648094e-04
1.140000000000000874e-01,7.526766235192450250e-01,-6.571303893070140623e-01,-4.132299989169800902e+00,-4.740045211611851883e+00,2.241166606641509164e-04
1.150000000000000883e-01,7.485294566491678125e-01,-6.618573998021685112e-01,-4.162006328196192761e+00,-4.713944658625298878e+00,2.260825962810603703e-04
1.160000000000000892e-01,7.443526659041020954e-01,-6.665582165575597573e-01,-4.191547544020266081e+00,-4.687657906140710651e+00,2.280485318978924935e-04
1.170000000000000900e-01,7.401464169915218383e-01,-6.712326538970830869e-01,-4.220922469210586669e+00,-4.661186002169000808e+00,2.300144675146466083e-04
1.180000000000000909e-01,7.359108767829891651e-01,-6.758805271963101990e-01,-4.250129943029819835e+00,-4.634530002044553676e+00,2.319804031313220643e-04
1.190000000000000918e-01,7.316462133074373986e-01,-6.805016528897906980e-01,-4.279168811480710488e+00,-4.607690968381930929e+00,2.339463387479181567e-04
1.200000000000000927e-01,7.273525957444080259e-01,-6.850958484783108426e-01,-4.308037927351787921e+00,-4.580669971032289567e+00,2.359122743644342349e-04
1.210000000000000936e-01,7.230301944172421447e-01,-6.896629325361078866e-01,-4.336736150262773926e+00,-4.553468087039513890e+00,2.378782099808696214e-04
1.220000000000000945e-01,7.186791807862267234e-01,-6.942027247180411198e-01,-4.365262346709702257e+00,-4.526086400596059711e+00,2.398441455972236385e-04
1.230000000000000954e-01,7.142997274416958975e-01,-6.987150457667180570e-01,-4.393615390109748553e+00,-4.498526002998517015e+00,2.418100812134956086e-04
1.240000000000000963e-01,7.098920080970873014e-01,-7.031997175195761063e-01,-4.421794160845764488e+00,-4.470787992602889283e+00,2.437760168296848812e-04
1.250000000000000833e-01,7.054561975819546582e-01,-7.076565629159197179e-01,-4.449797546310517937e+00,-4.442873474779598375e+00,2.457419524457907516e-04
1.260000000000000842e-01,7.009924718349356265e-01,-7.120854060039122357e-01,-4.477624440950631168e+00,-4.414783561868205197e+00,2.477078880618125692e-04
1.270000000000000850e-01,6.965010078966760165e-01,-7.164860719475221185e-01,-4.505273746310226812e+00,-4.386519373131861244e+00,2.496738236777496563e-04
1.280000000000000859e-01,6.919819839027107067e-01,-7.208583870334235311e-01,-4.532744371074266532e+00,-4.358082034711485697e+00,2.516397592936013626e-04
1.290000000000000868e-01,6.874355790763012619e-01,-7.252021786778514167e-01,-4.560035231111590370e+00,-4.329472679579668082e+00,2.536056949093669832e-04
1.300000000000000877e-01,6.828619737212305862e-01,-7.295172754334097176e-01,-4.587145249517653234e+00,-4.300692447494307125e+00,2.555716305250458676e-04
1.310000000000000886e-01,6.782613492145552758e-01,-7.338035069958336321e-01,-4.614073356656952285e+00,-4.271742484951977836e+00,2.575375661406373111e-04
1.320000000000000895e-01,6.736338879993153395e-01,-7.380607042107046878e-01,-4.640818490205147029e+00,-4.242623945141037467e+00,2.595035017561406632e-04
1.330000000000000904e-01,6.689797735772019527e-01,-7.422886990801190743e-01,-4.667379595190872976e+00,-4.213337987894468561e+00,2.614694373715552734e-04
1.340000000000000913e-01,6.642991905011840226e-01,-7.464873247693083469e-01,-4.693755624037241780e+00,-4.183885779642459113e+00,2.634353729868804369e-04
1.350000000000000921e-01,6.595923243680927861e-01,-7.506564156132131682e-01,-4.719945536603030511e+00,-4.154268493364726922e+00,2.654013086021155031e-04
1.360000000000000930e-01,6.548593618111659964e-01,-7.547958071230087551e-01,-4.745948300223554739e+00,-4.124487308542585495e+00,2.673672442172597675e-04
1.370000000000000939e-01,6.501004904925506978e-01,-7.589053359925822528e-01,-4.771762889751229864e+00,-4.094543411110756814e+00,2.693331798323125793e-04
1.380000000000000948e-01,6.453158990957663654e-01,-7.629848401049620366e-01,-4.797388287595810041e+00,-4.064437993408934524e+00,2.712991154472732883e-04
1.390000000000000957e-01,6.405057773181273006e-01,-7.670341585386984962e-01,-4.822823483764312691e+00,-4.034172254133092217e+00,2.732650510621411895e-04
1.400000000000000966e-01,6.356703158631257233e-01,-7.710531315741957492e-01,-4.848067475900620593e+00,-4.003747398286550130e+00,2.752309866769156324e-04
1.410000000000000975e-01,6.308097064327751191e-01,-7.750416006999942820e-01,-4.873119269324764247e+00,-3.973164637130790933e+00,2.771969222915959125e-04
1.420000000000000984e-01,6.259241417199147284e-01,-7.789994086190047407e-01,-4.897977877071876485e+00,-3.942425188136036152e+00,2.791628579061813790e-04
1.430000000000000993e-01,6.210138154004747335e-01,-7.829263992546916517e-01,-4.922642319930826460e+00,-3.911530274931581008e+00,2.811287935206713273e-04
1.440000000000001001e-01,6.160789221257038095e-01,-7.868224177572074041e-01,-4.947111626482528557e+00,-3.880481127255888119e+00,2.830947291350651611e-04
1.450000000000001010e-01,6.111196575143578169e-01,-7.906873105094767151e-01,-4.971384833137917347e+00,-3.849278980906448044e+00,2.850606647493621215e-04
1.460000000000001019e-01,6.061362181448509689e-01,-7.945209251332303602e-01,-4.995460984175598362e+00,-3.817925077689402258e+00,2.870266003635616120e-04
1.470000000000001028e-01,6.011288015473694735e-01,-7.983231104949883861e-01,-5.019339131779168461e+00,-3.786420665368936955e+00,2.889925359776629281e-04
1.480000000000001037e-01,5.960976061959479821e-01,-8.020937167119929212e-01,-5.043018336074201358e+00,-3.754766997616445501e+00,2.909584715916653649e-04
