tau,x,y,u,v,theta1
5.190000000000003499e-01,-9.968375076585752614e-01,1.186369447144532130e-01,7.425481134105679226e-01,6.214697819455472505e+00,4.870453713261903598e-04
5.200000000000003508e-01,-9.960755144267233741e-01,1.248492873109470214e-01,7.814334519232438714e-01,6.209946962078096711e+00,4.879838017075160137e-04
5.210000000000003517e-01,-9.952746508015283267e-01,1.310567578455102966e-01,8.202886501298082278e-01,6.204953726178327855e+00,4.889222320888036120e-04
5.220000000000003526e-01,-9.944349476730177662e-01,1.372591140328951187e-01,8.591122087716136502e-01,6.199718299827293500e+00,4.898606624700531549e-04
5.230000000000003535e-01,-9.935564374299155066e-01,1.434561137804901687e-01,8.979026297241149424e-01,6.194240880225961199e+00,4.907990928512644254e-04
5.240000000000003544e-01,-9.926391539584804580e-01,1.496475151974473727e-01,9.366584160506675749e-01,6.188521673698799574e+00,4.917375232324375321e-04
5.250000000000003553e-01,-9.916831326412917091e-01,1.558330766038021065e-01,9.753780720562973405e-01,6.182560895687150726e+00,4.926759536135722579e-04
5.260000000000003562e-01,-9.906884103559800980e-01,1.620125565395866551e-01,1.014060103341440477e+00,6.176358770742304216e+00,4.936143839946686030e-04
5.270000000000003570e-01,-9.896550254739061581e-01,1.681857137739365959e-01,1.052703016855651708e+00,6.169915532518280621e+00,4.945528143757264589e-04
5.280000000000003579e-01,-9.885830178587836636e-01,1.743523073141897417e-01,1.091305320951279967e+00,6.163231423764316652e+00,4.954912447567458257e-04
5.290000000000003588e-01,-9.874724288652504400e-01,1.805120964149775353e-01,1.129865525437109275e+00,6.156306696317058957e+00,4.964296751377264864e-04
5.300000000000003597e-01,-9.863233013373848834e-01,1.866648405873084227e-01,1.168382141631965299e+00,6.149141611092463933e+00,4.973681055186684411e-04
5.310000000000003606e-01,-9.851356796071693012e-01,1.928102996076429265e-01,1.206853682418284279e+00,6.141736438077399995e+00,4.983065358995716898e-04
5.320000000000003615e-01,-9.839096094928995173e-01,1.989482335269603108e-01,1.245278662295644212e+00,6.134091456320962088e+00,4.992449662804361241e-04
5.330000000000003624e-01,-9.826451382975407434e-01,2.050784026798163351e-01,1.283655597434256501e+00,6.126206953925484200e+00,5.001833966612616355e-04
5.340000000000003633e-01,-9.813423148070304913e-01,2.112005676933918219e-01,1.321983005728417204e+00,6.118083228037264121e+00,5.011218270420481156e-04
5.350000000000003642e-01,-9.800011892885276410e-01,2.173144894965319263e-01,1.360259406849915420e+00,6.109720584836992430e+00,5.020602574227955644e-04
5.360000000000003650e-01,-9.786218134886084385e-01,2.234199293287756072e-01,1.398483322301399046e+00,6.101119339529886609e+00,5.029986878035038736e-04
5.370000000000003659e-01,-9.772042406314086493e-01,2.295166487493750240e-01,1.436653275469695235e+00,6.092279816335532949e+00,5.039371181841730430e-04
5.380000000000003668e-01,-9.757485254167129751e-01,2.356044096463048299e-01,1.474767791679085116e+00,6.083202348477431798e+00,5.048755485648028559e-04
5.390000000000003677e-01,-9.742547240179909585e-01,2.416829742452606122e-01,1.512825398244530550e+00,6.073887278172255044e+00,5.058139789453933123e-04
5.400000000000003686e-01,-9.727228940803797075e-01,2.477521051186466761e-01,1.550824624524852924e+00,6.064334956618803396e+00,5.067524093259444121e-04
5.410000000000003695e-01,-9.711530947186133300e-01,2.538115651945524465e-01,1.588764001975861095e+00,6.054545743986674111e+00,5.076908397064559385e-04
5.420000000000003704e-01,-9.695453865148996320e-01,2.598611177657175197e-01,1.626642064203427607e+00,6.044520009404633853e+00,5.086292700869278916e-04
5.430000000000003713e-01,-9.678998315167433031e-01,2.659005264984849459e-01,1.664457347016512934e+00,6.034258130948701115e+00,5.095677004673602713e-04
5.440000000000003721e-01,-9.662164932347165891e-01,2.719295554417422434e-01,1.702208388480134893e+00,6.023760495629928435e+00,5.105061308477529692e-04
5.450000000000003730e-01,-9.644954366401765622e-01,2.779479690358503396e-01,1.739893728968282760e+00,6.013027499381900398e+00,5.114445612281058769e-04
5.460000000000003739e-01,-9.627367281629298779e-01,2.839555321215597727e-01,1.777511911216774099e+00,6.002059547047931432e+00,5.123829916084188859e-04
5.470000000000003748e-01,-9.609404356888442411e-01,2.899520099489136804e-01,1.815061480376053415e+00,5.990857052367973168e+00,5.133214219886919963e-04
5.480000000000003757e-01,-9.591066285574079142e-01,2.959371681861380221e-01,1.852540984063931750e+00,5.979420437965231372e+00,5.142598523689250996e-04
5.490000000000003766e-01,-9.572353775592354896e-01,3.019107729285178121e-01,1.889948972418264317e+00,5.967750135332484440e+00,5.151982827491180875e-04
